column_label	.y.	group1	group2	n1	n2	statistic	p	p.adj	p.adj.signif
64	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.32e-08	1.27e-07	****
64	width	C. elegans Dauer	C. inopinata Dauer	20	20	6	1.5e-07	2.53e-07	****
64	width	C. elegans Dauer	C. inopinata L1	20	20	208	0.837	0.846	ns
64	width	C. elegans Dauer	C. inopinata L2	20	20	62	0.000185	0.000228	***
64	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.3e-08	1.27e-07	****
64	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.23e-08	1.27e-07	****
64	width	C. elegans Dauer	C. tropicalis Dauer	20	20	137.5	0.091	0.101	ns
64	width	C. elegans L1	C. elegans L2	20	20	2	8.16e-08	1.46e-07	****
64	width	C. elegans L1	C. elegans L3	20	20	0	5.23e-08	1.27e-07	****
64	width	C. elegans L1	C. elegans L4	20	20	0	6.31e-08	1.27e-07	****
64	width	C. elegans L1	C. inopinata Adult	20	20	0	6.33e-08	1.27e-07	****
64	width	C. elegans L1	C. inopinata Dauer	20	20	1	7.14e-08	1.35e-07	****
64	width	C. elegans L1	C. inopinata L1	20	20	160	0.276	0.292	ns
64	width	C. elegans L1	C. inopinata L2	20	20	23	1.56e-06	2.33e-06	****
64	width	C. elegans L1	C. inopinata L3	20	20	0	6.31e-08	1.27e-07	****
64	width	C. elegans L1	C. inopinata L4	20	20	0	6.24e-08	1.27e-07	****
64	width	C. elegans L1	C. tropicalis Dauer	20	20	89	0.003	0.003	**
64	width	C. elegans L2	C. elegans L3	20	20	0	5.26e-08	1.27e-07	****
64	width	C. elegans L2	C. elegans L4	20	20	0	6.34e-08	1.27e-07	****
64	width	C. elegans L2	C. inopinata Adult	20	20	0	6.36e-08	1.27e-07	****
64	width	C. elegans L2	C. inopinata Dauer	20	20	89	0.003	0.003	**
64	width	C. elegans L2	C. inopinata L1	20	20	399.5	6.32e-08	1.27e-07	****
64	width	C. elegans L2	C. inopinata L2	20	20	257	0.124	0.134	ns
64	width	C. elegans L2	C. inopinata L3	20	20	21	1.28e-06	1.94e-06	****
64	width	C. elegans L2	C. inopinata L4	20	20	0	6.27e-08	1.27e-07	****
64	width	C. elegans L2	C. tropicalis Dauer	20	20	372	3.18e-06	4.38e-06	****
64	width	C. elegans L3	C. elegans L4	20	20	0	5.48e-08	1.27e-07	****
64	width	C. elegans L3	C. inopinata Adult	20	20	0	5.5e-08	1.27e-07	****
64	width	C. elegans L3	C. inopinata Dauer	20	20	355	2.38e-05	3.05e-05	****
64	width	C. elegans L3	C. inopinata L1	20	20	400	5.07e-08	1.27e-07	****
64	width	C. elegans L3	C. inopinata L2	20	20	364	8.37e-06	1.1e-05	****
64	width	C. elegans L3	C. inopinata L3	20	20	143.5	0.124	0.134	ns
64	width	C. elegans L3	C. inopinata L4	20	20	0	5.42e-08	1.27e-07	****
64	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.41e-08	1.27e-07	****
64	width	C. elegans L4	C. inopinata Adult	20	20	25.5	2.47e-06	3.51e-06	****
64	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.42e-08	1.27e-07	****
64	width	C. elegans L4	C. inopinata L1	20	20	400	6.12e-08	1.27e-07	****
64	width	C. elegans L4	C. inopinata L2	20	20	400	6.56e-08	1.27e-07	****
64	width	C. elegans L4	C. inopinata L3	20	20	363.5	9.81e-06	1.28e-05	****
64	width	C. elegans L4	C. inopinata L4	20	20	179.5	0.587	0.607	ns
64	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.52e-08	1.27e-07	****
64	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.44e-08	1.27e-07	****
64	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.14e-08	1.27e-07	****
64	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.58e-08	1.27e-07	****
64	width	C. inopinata Adult	C. inopinata L3	20	20	396.5	1.12e-07	1.92e-07	****
64	width	C. inopinata Adult	C. inopinata L4	20	20	373	2.98e-06	4.17e-06	****
64	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.54e-08	1.27e-07	****
64	width	C. inopinata Dauer	C. inopinata L1	20	20	398	8.01e-08	1.46e-07	****
64	width	C. inopinata Dauer	C. inopinata L2	20	20	305.5	0.004	0.005	**
64	width	C. inopinata Dauer	C. inopinata L3	20	20	56.5	0.000104	0.00013	***
64	width	C. inopinata Dauer	C. inopinata L4	20	20	0	6.35e-08	1.27e-07	****
64	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	390	2.74e-07	4.37e-07	****
64	width	C. inopinata L1	C. inopinata L2	20	20	30	3.9e-06	5.3e-06	****
64	width	C. inopinata L1	C. inopinata L3	20	20	0	6.12e-08	1.27e-07	****
64	width	C. inopinata L1	C. inopinata L4	20	20	0	6.05e-08	1.27e-07	****
64	width	C. inopinata L1	C. tropicalis Dauer	20	20	112	0.017	0.019	*
64	width	C. inopinata L2	C. inopinata L3	20	20	30.5	4.69e-06	6.28e-06	****
64	width	C. inopinata L2	C. inopinata L4	20	20	0	6.49e-08	1.27e-07	****
64	width	C. inopinata L2	C. tropicalis Dauer	20	20	304	0.005	0.006	**
64	width	C. inopinata L3	C. inopinata L4	20	20	25.5	2.39e-06	3.45e-06	****
64	width	C. inopinata L3	C. tropicalis Dauer	20	20	397	1.02e-07	1.78e-07	****
64	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.45e-08	1.27e-07	****
65	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.54e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. elegans Dauer	20	20	121	0.033	0.036	*
65	width	C. briggsae Dauer	C. elegans L1	20	20	168	0.387	0.391	ns
65	width	C. briggsae Dauer	C. elegans L2	20	20	9	2.24e-07	3.58e-07	****
65	width	C. briggsae Dauer	C. elegans L3	20	20	0	5.6e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.47e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.51e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. inopinata Dauer	20	20	2	8.11e-08	1.42e-07	****
65	width	C. briggsae Dauer	C. inopinata L1	20	20	141	0.11	0.116	ns
65	width	C. briggsae Dauer	C. inopinata L2	20	20	25.5	2.35e-06	3.24e-06	****
65	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.38e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.51e-08	1.41e-07	****
65	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	67	0.000307	0.000378	***
65	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.58e-08	1.41e-07	****
65	width	C. elegans Adult	C. elegans L1	20	20	400	5.26e-08	1.41e-07	****
65	width	C. elegans Adult	C. elegans L2	20	20	400	6.09e-08	1.41e-07	****
65	width	C. elegans Adult	C. elegans L3	20	20	398.5	7.19e-08	1.42e-07	****
65	width	C. elegans Adult	C. elegans L4	20	20	326	0.000676	0.00082	***
65	width	C. elegans Adult	C. inopinata Adult	20	20	112.5	0.018	0.021	*
65	width	C. elegans Adult	C. inopinata Dauer	20	20	399	7.18e-08	1.42e-07	****
65	width	C. elegans Adult	C. inopinata L1	20	20	400	6.16e-08	1.41e-07	****
65	width	C. elegans Adult	C. inopinata L2	20	20	400	6.64e-08	1.41e-07	****
65	width	C. elegans Adult	C. inopinata L3	20	20	393.5	1.71e-07	2.78e-07	****
65	width	C. elegans Adult	C. inopinata L4	20	20	318.5	0.001	0.002	**
65	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.23e-08	1.41e-07	****
65	width	C. elegans Dauer	C. elegans L1	20	20	285	0.02	0.022	*
65	width	C. elegans Dauer	C. elegans L2	20	20	50	4.66e-05	5.97e-05	****
65	width	C. elegans Dauer	C. elegans L3	20	20	4	9.8e-08	1.65e-07	****
65	width	C. elegans Dauer	C. elegans L4	20	20	0	6.5e-08	1.41e-07	****
65	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.55e-08	1.41e-07	****
65	width	C. elegans Dauer	C. inopinata Dauer	20	20	24	1.87e-06	2.62e-06	****
65	width	C. elegans Dauer	C. inopinata L1	20	20	246	0.213	0.223	ns
65	width	C. elegans Dauer	C. inopinata L2	20	20	84	0.002	0.002	**
65	width	C. elegans Dauer	C. inopinata L3	20	20	1.5	8.03e-08	1.42e-07	****
65	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.55e-08	1.41e-07	****
65	width	C. elegans Dauer	C. tropicalis Dauer	20	20	160	0.282	0.292	ns
65	width	C. elegans L1	C. elegans L2	20	20	2	6.48e-08	1.41e-07	****
65	width	C. elegans L1	C. elegans L3	20	20	0	4.48e-08	1.41e-07	****
65	width	C. elegans L1	C. elegans L4	20	20	0	5.2e-08	1.41e-07	****
65	width	C. elegans L1	C. inopinata Adult	20	20	0	5.23e-08	1.41e-07	****
65	width	C. elegans L1	C. inopinata Dauer	20	20	0.5	5.21e-08	1.41e-07	****
65	width	C. elegans L1	C. inopinata L1	20	20	136	0.074	0.08	ns
65	width	C. elegans L1	C. inopinata L2	20	20	11	2.63e-07	4.13e-07	****
65	width	C. elegans L1	C. inopinata L3	20	20	0	5.12e-08	1.41e-07	****
65	width	C. elegans L1	C. inopinata L4	20	20	0	5.23e-08	1.41e-07	****
65	width	C. elegans L1	C. tropicalis Dauer	20	20	48	3.07e-05	3.99e-05	****
65	width	C. elegans L2	C. elegans L3	20	20	4	9.08e-08	1.56e-07	****
65	width	C. elegans L2	C. elegans L4	20	20	0	6.02e-08	1.41e-07	****
65	width	C. elegans L2	C. inopinata Adult	20	20	0	6.07e-08	1.41e-07	****
65	width	C. elegans L2	C. inopinata Dauer	20	20	65.5	0.000255	0.000318	***
65	width	C. elegans L2	C. inopinata L1	20	20	399	6.49e-08	1.41e-07	****
65	width	C. elegans L2	C. inopinata L2	20	20	236	0.333	0.34	ns
65	width	C. elegans L2	C. inopinata L3	20	20	1.5	7.44e-08	1.42e-07	****
65	width	C. elegans L2	C. inopinata L4	20	20	0	6.07e-08	1.41e-07	****
65	width	C. elegans L2	C. tropicalis Dauer	20	20	359.5	1.49e-05	1.97e-05	****
65	width	C. elegans L3	C. elegans L4	20	20	1	6.6e-08	1.41e-07	****
65	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.15e-08	1.41e-07	****
65	width	C. elegans L3	C. inopinata Dauer	20	20	345.5	7.17e-05	9.06e-05	****
65	width	C. elegans L3	C. inopinata L1	20	20	400	5.27e-08	1.41e-07	****
65	width	C. elegans L3	C. inopinata L2	20	20	363.5	9.19e-06	1.25e-05	****
65	width	C. elegans L3	C. inopinata L3	20	20	110.5	0.014	0.016	*
65	width	C. elegans L3	C. inopinata L4	20	20	2	7.73e-08	1.42e-07	****
65	width	C. elegans L3	C. tropicalis Dauer	20	20	400	5.33e-08	1.41e-07	****
65	width	C. elegans L4	C. inopinata Adult	20	20	20	1.17e-06	1.66e-06	****
65	width	C. elegans L4	C. inopinata Dauer	20	20	399	7.1e-08	1.42e-07	****
65	width	C. elegans L4	C. inopinata L1	20	20	400	6.09e-08	1.41e-07	****
65	width	C. elegans L4	C. inopinata L2	20	20	400	6.57e-08	1.41e-07	****
65	width	C. elegans L4	C. inopinata L3	20	20	394	1.57e-07	2.6e-07	****
65	width	C. elegans L4	C. inopinata L4	20	20	178	0.559	0.559	ns
65	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.16e-08	1.41e-07	****
65	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.14e-08	1.41e-07	****
65	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.14e-08	1.41e-07	****
65	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.62e-08	1.41e-07	****
65	width	C. inopinata Adult	C. inopinata L3	20	20	398.5	8.14e-08	1.42e-07	****
65	width	C. inopinata Adult	C. inopinata L4	20	20	381	1.02e-06	1.47e-06	****
65	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.21e-08	1.41e-07	****
65	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.67e-08	1.41e-07	****
65	width	C. inopinata Dauer	C. inopinata L2	20	20	308.5	0.003	0.004	**
65	width	C. inopinata Dauer	C. inopinata L3	20	20	37	1e-05	1.34e-05	****
65	width	C. inopinata Dauer	C. inopinata L4	20	20	1.5	7.7e-08	1.42e-07	****
65	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	386	4.26e-07	6.46e-07	****
65	width	C. inopinata L1	C. inopinata L2	20	20	17	6.96e-07	1.04e-06	****
65	width	C. inopinata L1	C. inopinata L3	20	20	0	6.01e-08	1.41e-07	****
65	width	C. inopinata L1	C. inopinata L4	20	20	0	6.14e-08	1.41e-07	****
65	width	C. inopinata L1	C. tropicalis Dauer	20	20	77.5	0.000834	0.000999	***
65	width	C. inopinata L2	C. inopinata L3	20	20	18	8.75e-07	1.28e-06	****
65	width	C. inopinata L2	C. inopinata L4	20	20	0	6.62e-08	1.41e-07	****
65	width	C. inopinata L2	C. tropicalis Dauer	20	20	305	0.004	0.005	**
65	width	C. inopinata L3	C. inopinata L4	20	20	10	2.83e-07	4.36e-07	****
65	width	C. inopinata L3	C. tropicalis Dauer	20	20	400	6.07e-08	1.41e-07	****
65	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.21e-08	1.41e-07	****
66	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.52e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. elegans Dauer	20	20	203.5	0.935	0.935	ns
66	width	C. briggsae Dauer	C. elegans L1	20	20	256.5	0.125	0.142	ns
66	width	C. briggsae Dauer	C. elegans L2	20	20	7.5	1.86e-07	3.19e-07	****
66	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.14e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.49e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.54e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. inopinata Dauer	20	20	3.5	1.07e-07	2.03e-07	****
66	width	C. briggsae Dauer	C. inopinata L1	20	20	205	0.902	0.912	ns
66	width	C. briggsae Dauer	C. inopinata L2	20	20	49.5	4.49e-05	5.75e-05	****
66	width	C. briggsae Dauer	C. inopinata L3	20	20	0	6.5e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.51e-08	1.43e-07	****
66	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	151	0.187	0.208	ns
66	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.5e-08	1.43e-07	****
66	width	C. elegans Adult	C. elegans L1	20	20	400	5.82e-08	1.43e-07	****
66	width	C. elegans Adult	C. elegans L2	20	20	400	6.32e-08	1.43e-07	****
66	width	C. elegans Adult	C. elegans L3	20	20	399	7.3e-08	1.51e-07	****
66	width	C. elegans Adult	C. elegans L4	20	20	364.5	8.94e-06	1.21e-05	****
66	width	C. elegans Adult	C. inopinata Adult	20	20	179	0.579	0.599	ns
66	width	C. elegans Adult	C. inopinata Dauer	20	20	400	6.48e-08	1.43e-07	****
66	width	C. elegans Adult	C. inopinata L1	20	20	400	6.14e-08	1.43e-07	****
66	width	C. elegans Adult	C. inopinata L2	20	20	400	6.58e-08	1.43e-07	****
66	width	C. elegans Adult	C. inopinata L3	20	20	392	2.17e-07	3.59e-07	****
66	width	C. elegans Adult	C. inopinata L4	20	20	362	1.22e-05	1.63e-05	****
66	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.63e-08	1.43e-07	****
66	width	C. elegans Dauer	C. elegans L1	20	20	244.5	0.224	0.24	ns
66	width	C. elegans Dauer	C. elegans L2	20	20	26.5	2.55e-06	3.87e-06	****
66	width	C. elegans Dauer	C. elegans L3	20	20	0	6.13e-08	1.43e-07	****
66	width	C. elegans Dauer	C. elegans L4	20	20	0	6.47e-08	1.43e-07	****
66	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.52e-08	1.43e-07	****
66	width	C. elegans Dauer	C. inopinata Dauer	20	20	11	3.19e-07	5e-07	****
66	width	C. elegans Dauer	C. inopinata L1	20	20	191.5	0.826	0.845	ns
66	width	C. elegans Dauer	C. inopinata L2	20	20	61	0.000171	0.000216	***
66	width	C. elegans Dauer	C. inopinata L3	20	20	0	6.49e-08	1.43e-07	****
66	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.49e-08	1.43e-07	****
66	width	C. elegans Dauer	C. tropicalis Dauer	20	20	159.5	0.277	0.293	ns
66	width	C. elegans L1	C. elegans L2	20	20	0	5.52e-08	1.43e-07	****
66	width	C. elegans L1	C. elegans L3	20	20	0	5.48e-08	1.43e-07	****
66	width	C. elegans L1	C. elegans L4	20	20	0	5.78e-08	1.43e-07	****
66	width	C. elegans L1	C. inopinata Adult	20	20	0	5.84e-08	1.43e-07	****
66	width	C. elegans L1	C. inopinata Dauer	20	20	0	5.65e-08	1.43e-07	****
66	width	C. elegans L1	C. inopinata L1	20	20	121	0.029	0.033	*
66	width	C. elegans L1	C. inopinata L2	20	20	9.5	2.23e-07	3.62e-07	****
66	width	C. elegans L1	C. inopinata L3	20	20	0	5.8e-08	1.43e-07	****
66	width	C. elegans L1	C. inopinata L4	20	20	0	5.81e-08	1.43e-07	****
66	width	C. elegans L1	C. tropicalis Dauer	20	20	111.5	0.016	0.019	*
66	width	C. elegans L2	C. elegans L3	20	20	3	9.09e-08	1.76e-07	****
66	width	C. elegans L2	C. elegans L4	20	20	0	6.29e-08	1.43e-07	****
66	width	C. elegans L2	C. inopinata Adult	20	20	0	6.34e-08	1.43e-07	****
66	width	C. elegans L2	C. inopinata Dauer	20	20	81.5	0.001	0.002	**
66	width	C. elegans L2	C. inopinata L1	20	20	399.5	6.28e-08	1.43e-07	****
66	width	C. elegans L2	C. inopinata L2	20	20	252	0.161	0.181	ns
66	width	C. elegans L2	C. inopinata L3	20	20	8	2.03e-07	3.42e-07	****
66	width	C. elegans L2	C. inopinata L4	20	20	0	6.31e-08	1.43e-07	****
66	width	C. elegans L2	C. tropicalis Dauer	20	20	353.5	3.2e-05	4.16e-05	****
66	width	C. elegans L3	C. elegans L4	20	20	4	1.14e-07	2.12e-07	****
66	width	C. elegans L3	C. inopinata Adult	20	20	0.5	6.78e-08	1.43e-07	****
66	width	C. elegans L3	C. inopinata Dauer	20	20	311	0.003	0.003	**
66	width	C. elegans L3	C. inopinata L1	20	20	400	5.78e-08	1.43e-07	****
66	width	C. elegans L3	C. inopinata L2	20	20	365	8.02e-06	1.11e-05	****
66	width	C. elegans L3	C. inopinata L3	20	20	152.5	0.2	0.217	ns
66	width	C. elegans L3	C. inopinata L4	20	20	5	1.32e-07	2.36e-07	****
66	width	C. elegans L3	C. tropicalis Dauer	20	20	389.5	2.95e-07	4.71e-07	****
66	width	C. elegans L4	C. inopinata Adult	20	20	23.5	1.89e-06	2.92e-06	****
66	width	C. elegans L4	C. inopinata Dauer	20	20	400	6.44e-08	1.43e-07	****
66	width	C. elegans L4	C. inopinata L1	20	20	400	6.11e-08	1.43e-07	****
66	width	C. elegans L4	C. inopinata L2	20	20	400	6.54e-08	1.43e-07	****
66	width	C. elegans L4	C. inopinata L3	20	20	356	2.5e-05	3.3e-05	****
66	width	C. elegans L4	C. inopinata L4	20	20	168.5	0.4	0.418	ns
66	width	C. elegans L4	C. tropicalis Dauer	20	20	400	6.6e-08	1.43e-07	****
66	width	C. inopinata Adult	C. inopinata Dauer	20	20	400	6.49e-08	1.43e-07	****
66	width	C. inopinata Adult	C. inopinata L1	20	20	400	6.16e-08	1.43e-07	****
66	width	C. inopinata Adult	C. inopinata L2	20	20	400	6.6e-08	1.43e-07	****
66	width	C. inopinata Adult	C. inopinata L3	20	20	395.5	1.3e-07	2.36e-07	****
66	width	C. inopinata Adult	C. inopinata L4	20	20	372.5	3.22e-06	4.73e-06	****
66	width	C. inopinata Adult	C. tropicalis Dauer	20	20	400	6.65e-08	1.43e-07	****
66	width	C. inopinata Dauer	C. inopinata L1	20	20	400	5.97e-08	1.43e-07	****
66	width	C. inopinata Dauer	C. inopinata L2	20	20	316	0.002	0.002	**
66	width	C. inopinata Dauer	C. inopinata L3	20	20	78.5	0.001	0.001	**
66	width	C. inopinata Dauer	C. inopinata L4	20	20	2	8.7e-08	1.72e-07	****
66	width	C. inopinata Dauer	C. tropicalis Dauer	20	20	369	4.91e-06	6.98e-06	****
66	width	C. inopinata L1	C. inopinata L2	20	20	30	3.9e-06	5.63e-06	****
66	width	C. inopinata L1	C. inopinata L3	20	20	0	6.13e-08	1.43e-07	****
66	width	C. inopinata L1	C. inopinata L4	20	20	0	6.14e-08	1.43e-07	****
66	width	C. inopinata L1	C. tropicalis Dauer	20	20	152.5	0.199	0.217	ns
66	width	C. inopinata L2	C. inopinata L3	20	20	26.5	2.78e-06	4.15e-06	****
66	width	C. inopinata L2	C. inopinata L4	20	20	1	7.64e-08	1.54e-07	****
66	width	C. inopinata L2	C. tropicalis Dauer	20	20	298	0.008	0.01	**
66	width	C. inopinata L3	C. inopinata L4	20	20	33.5	6.92e-06	9.69e-06	****
66	width	C. inopinata L3	C. tropicalis Dauer	20	20	393	1.86e-07	3.19e-07	****
66	width	C. inopinata L4	C. tropicalis Dauer	20	20	400	6.63e-08	1.43e-07	****
67	width	C. briggsae Dauer	C. elegans Adult	20	20	0	6.49e-08	1.59e-07	****
67	width	C. briggsae Dauer	C. elegans Dauer	20	20	165.5	0.355	0.367	ns
67	width	C. briggsae Dauer	C. elegans L1	20	20	238	0.304	0.322	ns
67	width	C. briggsae Dauer	C. elegans L2	20	20	42	1.87e-05	2.47e-05	****
67	width	C. briggsae Dauer	C. elegans L3	20	20	0	6.27e-08	1.59e-07	****
67	width	C. briggsae Dauer	C. elegans L4	20	20	0	6.45e-08	1.59e-07	****
67	width	C. briggsae Dauer	C. inopinata Adult	20	20	0	6.5e-08	1.59e-07	****
67	width	C. briggsae Dauer	C. inopinata Dauer	20	20	8.5	2.16e-07	3.64e-07	****
67	width	C. briggsae Dauer	C. inopinata L1	20	20	198.5	0.978	0.978	ns
67	width	C. briggsae Dauer	C. inopinata L2	20	20	61.5	0.00018	0.000231	***
67	width	C. briggsae Dauer	C. inopinata L3	20	20	3.5	1.08e-07	2.14e-07	****
67	width	C. briggsae Dauer	C. inopinata L4	20	20	0	6.4e-08	1.59e-07	****
67	width	C. briggsae Dauer	C. tropicalis Dauer	20	20	146	0.145	0.157	ns
67	width	C. elegans Adult	C. elegans Dauer	20	20	400	6.6e-08	1.59e-07	****
67	width	C. elegans Adult	C. elegans L1	20	20	400	6.11e-08	1.59e-07	****
67	width	C. elegans Adult	C. elegans L2	20	20	400	6.39e-08	1.59e-07	****
67	width	C. elegans Adult	C. elegans L3	20	20	398.5	8.08e-08	1.71e-07	****
67	width	C. elegans Adult	C. elegans L4	20	20	342.5	0.00012	0.000156	***
67	width	C. elegans Adult	C. inopinata Adult	20	20	108.5	0.014	0.016	*
67	width	C. elegans Adult	C. inopinata Dauer	20	20	397.5	9.21e-08	1.86e-07	****
67	width	C. elegans Adult	C. inopinata L1	20	20	400	6.15e-08	1.59e-07	****
67	width	C. elegans Adult	C. inopinata L2	20	20	400	6.61e-08	1.59e-07	****
67	width	C. elegans Adult	C. inopinata L3	20	20	391.5	2.3e-07	3.81e-07	****
67	width	C. elegans Adult	C. inopinata L4	20	20	334.5	0.000281	0.000355	***
67	width	C. elegans Adult	C. tropicalis Dauer	20	20	400	6.52e-08	1.59e-07	****
67	width	C. elegans Dauer	C. elegans L1	20	20	281.5	0.027	0.031	*
67	width	C. elegans Dauer	C. elegans L2	20	20	25.5	2.31e-06	3.45e-06	****
67	width	C. elegans Dauer	C. elegans L3	20	20	0	6.38e-08	1.59e-07	****
67	width	C. elegans Dauer	C. elegans L4	20	20	0	6.56e-08	1.59e-07	****
67	width	C. elegans Dauer	C. inopinata Adult	20	20	0	6.62e-08	1.59e-07	****
67	width	C. elegans Dauer	C. inopinata Dauer	20	20	7	1.77e-07	3.16e-07	****
67	width	C. elegans Dauer	C. inopinata L1	20	20	252.5	0.155	0.166	ns
67	width	C. elegans Dauer	C. inopinata L2	20	20	75	0.000714	0.000866	***
67	width	C. elegans Dauer	C. inopinata L3	20	20	1	7.54e-08	1.68e-07	****
67	width	C. elegans Dauer	C. inopinata L4	20	20	0	6.51e-08	1.59e-07	****
67	width	C. elegans Dauer	C. tropicalis Dauer	20	20	178.5	0.567	0.573	ns
67	width	C. elegans L1	C. elegans L2	20	20	5	1.23e-07	2.34e-07	****
67	width	C. elegans L1	C. elegans L3	20	20	0	5.9e-08	1.59e-07	****
67	width	C. elegans L1	C. elegans L4	20	20	0	6.07e-08	1.59e-07	****
67	width	C. elegans L1	C. inopinata Adult	20	20	0	6.13e-08	1.59e-07	****
67	width	C. elegans L1	C. inopinata Dauer	20	20	1.5	7.25e-08	1.68e-07	****
67	width	C. elegans L1	C. inopinata L1	20	20	146	0.138	0.151	ns
67	width	C. elegans L1	C. inopinata L2	20	20	21.5	1.29e-06	1.96e-06	****
67	width	C. elegans L1	C. inopinata L3	20	20	0	6.01e-08	1.59e-07	****
67	width	C. elegans L1	C. inopinata L4	20	20	0	6.03e-08	1.59e-07	****
67	width	C. elegans L1	C. tropicalis Dauer	20	20	95.5	0.004	0.005	**
67	width	C. elegans L2	C. elegans L3	20	20	0	6.18e-08	1.59e-07	****
67	width	C. elegans L2	C. elegans L4	20	20	0	6.36e-08	1.59e-07	****
67	width	C. elegans L2	C. inopinata Adult	20	20	0	6.41e-08	1.59e-07	****
67	width	C. elegans L2	C. inopinata Dauer	20	20	31.5	4.97e-06	6.85e-06	****
67	width	C. elegans L2	C. inopinata L1	20	20	395	1.24e-07	2.34e-07	****
67	width	C. elegans L2	C. inopinata L2	20	20	234.5	0.355	0.367	ns
67	width	C. elegans L2	C. inopinata L3	20	20	17.5	7.81e-07	1.2e-06	****
67	width	C. elegans L2	C. inopinata L4	20	20	0	6.31e-08	1.59e-07	****
67	width	C. elegans L2	C. tropicalis Dauer	20	20	363.5	9.21e-06	1.23e-05	****
67	width	C. elegans L3	C. elegans L4	20	20	4.5	1.26e-07	2.34e-07	****
67	width	C. elegans L3	C. inopinata Adult	20	20	0	6.48e-08	1.59e-07	****
67	width	C. elegans L3	C. inopinata Dauer	20	20	314.5	0.002	0.002	**
67	width	C. elegans L3	C. inopinata L1	20	20	400	5.95e-08	1.59e-07	****
